batch_id,input_symbol,input_company_name,dependency_name,dependency_type,upstream_or_downstream,related_industry,related_commodity_or_macro_factor,importance,expected_sign,expected_lag_days_min,expected_lag_days_max,mechanism,evidence_type,source,confidence,provenance_type
nifty_50_shariah,HCLTECH,HCL TECHNOLOGIES LTD.,cloud and software ecosystems,software,upstream,cloud and enterprise software,,high,mixed,30,180,Partner ecosystems shape deal capability and delivery.,inferred_from_industry,Annual Report 2024-25 cost/risk discussion and value-chain mapping,0.55,inferred
nifty_50_shariah,HCLTECH,HCL TECHNOLOGIES LTD.,global enterprise IT,customer_industry,downstream,global enterprise IT,,high,positive,30,180,Enterprise tech budgets and large deal ramp-ups drive revenue.,disclosed,Annual Report 2024-25 and industry value-chain mapping,0.82,inferred
nifty_50_shariah,HCLTECH,HCL TECHNOLOGIES LTD.,technology and manufacturing R&D,customer_industry,downstream,technology and manufacturing R&D,,medium,positive,30,180,Product engineering spend drives ER&D growth.,disclosed,Annual Report 2024-25 and industry value-chain mapping,0.82,inferred
nifty_500_shariah,HEG,HEG Ltd.,"steel, copper, electronics and bought-out components",raw_material,upstream,metals and electrical components,,high,negative,0,180,Input cost inflation can affect project margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
nifty_500_shariah,HEG,HEG Ltd.,project execution labor and subcontractors,labour,upstream,engineering and construction services,,medium,negative,0,180,Execution availability and cost influence delivery timelines.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
nifty_500_shariah,HEG,HEG Ltd.,industrial and infrastructure capex,customer_industry,downstream,industrial and infrastructure capex,,high,positive,0,365,Private and public capex drives orders and execution.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
nifty_500_shariah,HEG,HEG Ltd.,government and regulated utilities,customer_industry,downstream,government and regulated utilities,,medium,positive,0,365,Tender awards and utility capex influence order inflow.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
nifty_500_shariah,HEROMOTOCO,Hero MotoCorp Ltd.,"steel, aluminium, rubber and components",raw_material,upstream,"metals, rubber and auto components",,high,negative,0,120,Commodity and component costs affect gross margin.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
nifty_500_shariah,HEROMOTOCO,Hero MotoCorp Ltd.,electronics and logistics,component,upstream,electronics and logistics,,medium,negative,0,180,Supply availability affects production continuity.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
nifty_500_shariah,HEROMOTOCO,Hero MotoCorp Ltd.,Indian auto demand,customer_industry,downstream,Indian auto demand,,high,positive,0,120,"Consumer income, financing and fleet demand drive volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
nifty_500_shariah,HEROMOTOCO,Hero MotoCorp Ltd.,OEM production and replacement market,customer_industry,downstream,OEM production and replacement market,,high,positive,0,180,OEM production schedules and replacement cycles affect revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
nifty_500_shariah,HEXT,Hexaware Technologies Ltd.,skilled technology labor,labour,upstream,IT talent market,,high,negative,0,90,"Wage inflation, utilisation and attrition affect margins.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
nifty_500_shariah,HEXT,Hexaware Technologies Ltd.,cloud and software ecosystems,software,upstream,cloud and enterprise software,,medium,mixed,0,180,Partner ecosystems shape delivery capability and demand.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
nifty_500_shariah,HEXT,Hexaware Technologies Ltd.,global enterprise IT,customer_industry,downstream,global enterprise IT,,high,positive,0,180,Enterprise technology budgets and deal ramp-ups drive revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
nifty_500_shariah,HEXT,Hexaware Technologies Ltd.,industry technology buyers,customer_industry,downstream,industry technology buyers,,medium,positive,0,180,Customer capex and transformation programs influence project conversion.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
nifty_500_shariah,HFCL,HFCL Ltd.,"steel, copper, electronics and bought-out components",raw_material,upstream,metals and electrical components,,high,negative,0,180,Input cost inflation can affect project margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
nifty_500_shariah,HFCL,HFCL Ltd.,project execution labor and subcontractors,labour,upstream,engineering and construction services,,medium,negative,0,180,Execution availability and cost influence delivery timelines.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
nifty_500_shariah,HFCL,HFCL Ltd.,industrial and infrastructure capex,customer_industry,downstream,industrial and infrastructure capex,,high,positive,0,365,Private and public capex drives orders and execution.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
nifty_500_shariah,HFCL,HFCL Ltd.,government and regulated utilities,customer_industry,downstream,government and regulated utilities,,medium,positive,0,365,Tender awards and utility capex influence order inflow.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
nifty_50_shariah,HINDALCO,Hindalco Industries,"bauxite, alumina and coal/power",raw_material,upstream,mining and utilities,,high,negative,0,90,Input cost and energy availability drive smelting margins.,inferred_from_industry,Annual Report 2024-25 cost/risk discussion and value-chain mapping,0.8,inferred
nifty_50_shariah,HINDALCO,Hindalco Industries,copper concentrate,commodity,upstream,global mining,,high,negative,0,120,Treatment charges and concentrate supply influence copper margins.,inferred_from_industry,Annual Report 2024-25 cost/risk discussion and value-chain mapping,0.8,inferred
nifty_50_shariah,HINDALCO,Hindalco Industries,automotive and transport,customer_industry,downstream,automotive and transport,,high,positive,30,180,Auto production lifts downstream aluminium demand.,disclosed,Annual Report 2024-25 and industry value-chain mapping,0.82,inferred
nifty_50_shariah,HINDALCO,Hindalco Industries,electrical and infrastructure,customer_industry,downstream,electrical and infrastructure,,medium,positive,30,180,Power and infrastructure capex drive metal demand.,disclosed,Annual Report 2024-25 and industry value-chain mapping,0.82,inferred
nifty_500_shariah,HINDCOPPER,Hindustan Copper Ltd.,"ore, coal, power and freight",raw_material,upstream,"mining, energy and logistics",,high,negative,0,120,Input and energy costs affect spreads.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
nifty_500_shariah,HINDCOPPER,Hindustan Copper Ltd.,environmental and mining regulation,regulation,upstream,mining and environmental regulators,,high,mixed,0,365,Regulatory approvals affect capacity and continuity.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
nifty_500_shariah,HINDCOPPER,Hindustan Copper Ltd.,construction and infrastructure,customer_industry,downstream,construction and infrastructure,,high,positive,0,180,Infrastructure and building activity support metal demand.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
nifty_500_shariah,HINDCOPPER,Hindustan Copper Ltd.,industrial manufacturing,customer_industry,downstream,industrial manufacturing,,high,positive,0,180,Manufacturing cycles influence metal volumes and pricing.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
nifty_50_shariah,HINDUNILVR,HINDUSTAN UNILEVER LTD.,"palm oil, crude derivatives, chemicals and packaging",raw_material,upstream,agri commodities and petrochemicals,,high,negative,0,90,Commodity inputs affect gross margins.,inferred_from_industry,Annual Report 2024-25 cost/risk discussion and value-chain mapping,0.8,inferred
nifty_50_shariah,HINDUNILVR,HINDUSTAN UNILEVER LTD.,advertising and media inventory,other,upstream,media and advertising,,high,negative,0,60,Brand investment supports growth but affects operating leverage.,inferred_from_industry,Annual Report 2024-25 cost/risk discussion and value-chain mapping,0.55,inferred
nifty_50_shariah,HINDUNILVR,HINDUSTAN UNILEVER LTD.,Indian household consumption,customer_industry,downstream,Indian household consumption,,high,positive,0,90,Urban and rural consumption drive FMCG volume and mix.,disclosed,Annual Report 2024-25 and industry value-chain mapping,0.82,inferred
